date,organisationId,brand,valorisation,est_derniere_date
2025-04-16,VERS,Pixie Games,298.5,False
2025-04-16,VERS,Play&Go,238.1,False
2025-04-16,VERS,Poule Party,3990.1,False
2025-04-16,VERS,Professor Puzzle,548.44,False
2025-04-16,VERS,Quartier Libre,155.67,False
2025-04-16,VERS,Quut,1183.68,False
2025-04-16,VERS,Rice,17.8,False
2025-04-16,VERS,Robotime,6612.84,False
2025-04-16,VERS,Rockahula,144.3,False
2025-04-16,VERS,Rosajou,707.87,False
2025-04-16,VERS,SI SI La Paillette,196.3,False
2025-04-16,VERS,Sam & Julia,286.42,False
2025-04-16,VERS,Sassi,507.24,False
2025-04-16,VERS,Sentosphère,1385.73,False
2025-04-16,VERS,So Family,551.93,False
2025-04-16,VERS,Souza,1448.82,False
2025-04-16,VERS,Splash,17.04,False
2025-04-16,VERS,Spunky,4.14,False
2025-04-16,VERS,Studio Roof,271.5,False
2025-04-16,VERS,SuperPetit,1099.67,False
2025-04-16,VERS,Sycomore,712.18,False
2025-04-16,VERS,Tata Clairette,61.25,False
2025-04-16,VERS,Tichoups,1300.05,False
2025-04-16,VERS,Top Bright,397.41,False
2025-04-16,VERS,Tossit,69.0,False
2025-04-16,VERS,Tourbillon,65.06,False
2025-04-16,VERS,Trixie,9894.67,False
2025-04-16,VERS,Trolli,18.75,False
2025-04-16,VERS,True Gum,35.36,False
2025-04-16,VERS,Tutti Frutti,5.5,False
2025-04-16,VERS,Ty,682.15,False
2025-04-16,VERS,Vilac,7252.02,False
2025-04-16,VERS,Vissevasse,107.55,False
2025-04-16,VERS,Waatea,460.0,False
2025-04-16,VERS,Wurm,50.55,False
2025-04-16,VERS,Yoto play,1352.78,False
2025-04-16,VERS,Yuko B,697.63,False
2025-04-17,BORD,ADG Diffusion,431.25,False
2025-04-17,BORD,Atelierbox,6156.67,False
2025-04-17,BORD,Auzou Editions,4935.77,False
2025-04-17,BORD,BB & Co,726.71,False
2025-04-17,BORD,Bayard Jeunesse,755.35,False
2025-04-17,BORD,Belle Lurette,652.8,False
2025-04-17,BORD,Biberon français,178.95,False
2025-04-17,BORD,Bibs,770.32,False
2025-04-17,BORD,Bioviva,1505.57,False
2025-04-17,BORD,BlackRock Games,1012.07,False
2025-04-17,BORD,Bob Snail,57.95,False
2025-04-17,BORD,Bobballs,655.2,False
2025-04-17,BORD,Bonbonrama,1194.97,False
2025-04-17,BORD,Buki,968.69,False
2025-04-17,BORD,Burago,42.84,False
2025-04-17,BORD,CMP,532.65,False
2025-04-17,BORD,Cartes d'Art,452.1,False
2025-04-17,BORD,Cello,10.12,False
2025-04-17,BORD,Chaks,960.58,False
2025-04-17,BORD,Chef Club,349.04,False
2025-04-17,BORD,Chillys,114.61,False
2025-04-17,BORD,Chocli,328.86,False
2025-04-17,BORD,Chupa Chups,26.01,False
2025-04-17,BORD,Clairefontaine,1543.93,False
2025-04-17,BORD,Cloud B,130.0,False
2025-04-17,BORD,Crayon Rocks,56.4,False
2025-04-17,BORD,Crocodile Creek,32.7,False
2025-04-17,BORD,Djeco,11032.72,False
2025-04-17,BORD,Dock & Bay,487.32,False
2025-04-17,BORD,Doudou & Cie,1422.96,False
2025-04-17,BORD,Dujardin,395.14,False
2025-04-17,BORD,En Cavale,25.2,False
2025-04-17,BORD,Erzi,1297.13,False
2025-04-17,BORD,Fizzy,15.6,False
2025-04-17,BORD,Frizzy Pazzy,19.44,False
2025-04-17,BORD,Gigamic,1792.34,False
2025-04-17,BORD,Glo Pals,148.32,False
2025-04-17,BORD,Globber,1662.55,False
2025-04-17,BORD,Graine Créative,5371.26,False
2025-04-17,BORD,Grim'tout,237.57,False
2025-04-17,BORD,Grund,17.33,False
2025-04-17,BORD,HOME DECO FACTORY,34.3,False
2025-04-17,BORD,HOME DECO KIDS,38.0,False
2025-04-17,BORD,HelloHossy,950.85,False
2025-04-17,BORD,Helvetiq,120.0,False
2025-04-17,BORD,Hindbag,3109.92,False
2025-04-17,BORD,Histoire d'Ours,2640.98,False
2025-04-17,BORD,Histoire d'ours,68.85,False
2025-04-17,BORD,IELLO,484.18,False
2025-04-17,BORD,Ikita,618.53,False
2025-04-17,BORD,Inuwet,1753.05,False
2025-04-17,BORD,JE CHERCHE UNE IDEE,52.8,False
2025-04-17,BORD,Jactal,165.19,False
2025-04-17,BORD,Janod,11964.52,False
2025-04-17,BORD,Jellycat,2543.4,False
2025-04-17,BORD,JeuJura,122.46,False
2025-04-17,BORD,KIMANE,739.86,False
2025-04-17,BORD,Kaloo,3713.28,False
2025-04-17,BORD,Keel Toys,841.34,False
2025-04-17,BORD,Ki ET LA,622.55,False
2025-04-17,BORD,Kiddikutter,84.7,False
2025-04-17,BORD,Kidywolf,3274.42,False
2025-04-17,BORD,Kimane,116.22,False
2025-04-17,BORD,Kiub,26.84,False
2025-04-17,BORD,Kknekki,17.6,False
2025-04-17,BORD,Koziol,290.95,False
2025-04-17,BORD,L'Ours Français,374.44,False
2025-04-17,BORD,LA POULE QUI POND,146.73,False
2025-04-17,BORD,La Petite Epicerie,3502.31,False
2025-04-17,BORD,La case de cousin Paul,382.86,False
2025-04-17,BORD,Labay,207.1,False
2025-04-17,BORD,Legami,2985.47,False
2025-04-17,BORD,Les Petites Dates,139.1,False
2025-04-17,BORD,Les Petits Zodiaques,116.0,False
2025-04-17,BORD,Lilliputiens,4406.06,False
2025-04-17,BORD,Little Dutch,256.95,False
2025-04-17,BORD,Little L,106.8,False
2025-04-17,BORD,MDS,13.7,False
2025-04-17,BORD,MISTER GADGET,153.2,False
2025-04-17,BORD,MOB,569.05,False
2025-04-17,BORD,Marc Vidal,170.4,False
2025-04-17,BORD,Marcel et Joachim,124.55,False
2025-04-17,BORD,Marky,99.84,False
2025-04-17,BORD,Martinelia,306.78,False
2025-04-17,BORD,Martinex,195.0,False
2025-04-17,BORD,Maïlou,135.61,False
2025-04-17,BORD,Mercier,779.77,False
2025-04-17,BORD,Metalmorphose,2017.39,False
2025-04-17,BORD,Milan,2119.57,False
2025-04-17,BORD,Milhe et Avons,100.64,False
2025-04-17,BORD,Minus Editions,128.46,False
2025-04-17,BORD,Nailmatic,545.49,False
2025-04-17,BORD,Nathan,2027.05,False
2025-04-17,BORD,OMY,3759.34,False
2025-04-17,BORD,Ooly,195.9,False
2025-04-17,BORD,Ouate,247.66,False
2025-04-17,BORD,PARIS 2024,1020.73,False
2025-04-17,BORD,PEZ,65.05,False
2025-04-17,BORD,PLUS PLUS,1082.87,False
2025-04-17,BORD,POMEA,1183.95,False
2025-04-17,BORD,POPPIK,750.96,False
2025-04-17,BORD,Pandacraft,97.5,False
2025-04-17,BORD,Paola Reina,613.54,False
2025-04-17,BORD,Papo,1340.31,False
2025-04-17,BORD,Party Deco,1761.05,False
2025-04-17,BORD,Petit Boum,327.72,False
2025-04-17,BORD,Petit Truc,180.9,False
2025-04-17,BORD,Piatnik,348.14,False
2025-04-17,BORD,Pieces & Peace,377.81,False
2025-04-17,BORD,Pixie Games,278.6,False
2025-04-17,BORD,Poule Party,1052.7,False
2025-04-17,BORD,Professor Puzzle,7074.96,False
2025-04-17,BORD,Puzzle Michèle Wilson,25.5,False
2025-04-17,BORD,Quut,269.78,False
2025-04-17,BORD,Robotime,5716.58,False
2025-04-17,BORD,Rosajou,355.92,False
2025-04-17,BORD,Sam & Julia,656.62,False
2025-04-17,BORD,Sassi,312.98,False
2025-04-17,BORD,Sentosphère,1483.3,False
2025-04-17,BORD,So Family,585.58,False
2025-04-17,BORD,Souza,1511.82,False
2025-04-17,BORD,Spunky,5.52,False
2025-04-17,BORD,Studio Roof,1065.5,False
2025-04-17,BORD,SuperPetit,1455.16,False
2025-04-17,BORD,Sycomore,937.08,False
2025-04-17,BORD,THE CONCEPT FACTORY,6.0,False
2025-04-17,BORD,Tata Clairette,14.0,False
2025-04-17,BORD,Tichoups,206.55,False
2025-04-17,BORD,Top Bright,194.26,False
2025-04-17,BORD,Tossit,207.0,False
2025-04-17,BORD,Tourbillon,268.32,False
2025-04-17,BORD,Trixie,12620.8,False
2025-04-17,BORD,Trolli,27.0,False
2025-04-17,BORD,True Gum,117.52,False
2025-04-17,BORD,Tutti Frutti,5.0,False
2025-04-17,BORD,Ty,790.98,False
2025-04-17,BORD,Vilac,7168.39,False
2025-04-17,BORD,Wurm,248.82,False
2025-04-17,BORD,Yoto play,577.96,False
2025-04-17,BORD,Yuko B,763.44,False
2025-04-17,LEVAL,ADG Diffusion,240.93,False
2025-04-17,LEVAL,Atelierbox,4109.46,False
2025-04-17,LEVAL,Auzou Editions,3502.51,False
2025-04-17,LEVAL,BB & Co,603.47,False
2025-04-17,LEVAL,BD Kids,137.65,False
2025-04-17,LEVAL,Bayard Jeunesse,660.28,False
2025-04-17,LEVAL,Belle Lurette,720.6,False
2025-04-17,LEVAL,Bibs,418.42,False
2025-04-17,LEVAL,Bioviva,1389.87,False
2025-04-17,LEVAL,BlackRock Games,510.21,False
2025-04-17,LEVAL,Bob Snail,176.55,False
2025-04-17,LEVAL,Bobballs,523.6,False
2025-04-17,LEVAL,Bonbonrama,384.11,False
2025-04-17,LEVAL,Buki,482.23,False
2025-04-17,LEVAL,Burago,301.8,False
2025-04-17,LEVAL,CMP,621.85,False
2025-04-17,LEVAL,Cartes d'Art,443.4,False
2025-04-17,LEVAL,Cello,14.26,False
2025-04-17,LEVAL,Chef Club,616.17,False
2025-04-17,LEVAL,Chocli,266.22,False
2025-04-17,LEVAL,Chupa Chups,29.07,False
2025-04-17,LEVAL,Clairefontaine,803.99,False
2025-04-17,LEVAL,Cloud B,267.5,False
2025-04-17,LEVAL,Cléopatre,455.0,False
2025-04-17,LEVAL,Crayon Rocks,58.77,False
2025-04-17,LEVAL,Djeco,4870.79,False
2025-04-17,LEVAL,Doudou & Cie,1609.46,False
2025-04-17,LEVAL,Dujardin,349.47,False
2025-04-17,LEVAL,Erzi,680.47,False
2025-04-17,LEVAL,Fizzy,3.6,False
2025-04-17,LEVAL,Frizzy Pazzy,11.34,False
2025-04-17,LEVAL,Gigamic,1348.5,False
2025-04-17,LEVAL,Glo Pals,290.46,False
2025-04-17,LEVAL,Globber,739.05,False
2025-04-17,LEVAL,Graine Créative,4088.31,False
2025-04-17,LEVAL,Grim'tout,274.91,False
2025-04-17,LEVAL,HelloHossy,849.3,False
2025-04-17,LEVAL,Hindbag,1576.67,False
2025-04-17,LEVAL,Histoire d'Ours,2151.99,False
2025-04-17,LEVAL,Histoire d'ours,114.75,False
2025-04-17,LEVAL,IELLO,529.44,False
2025-04-17,LEVAL,Inuwet,1585.58,False
2025-04-17,LEVAL,Janod,8119.68,False
2025-04-17,LEVAL,Jellycat,2498.8,False
2025-04-17,LEVAL,KIMANE,855.02,False
2025-04-17,LEVAL,Kaloo,1013.62,False
2025-04-17,LEVAL,Keel Toys,976.81,False
2025-04-17,LEVAL,Kiddikutter,100.1,False
2025-04-17,LEVAL,Kidywolf,3365.98,False
2025-04-17,LEVAL,Kimane,180.78,False
2025-04-17,LEVAL,Kknekki,74.8,False
2025-04-17,LEVAL,L'Ours Français,340.4,False
2025-04-17,LEVAL,LA POULE QUI POND,44.86,False
2025-04-17,LEVAL,La Petite Epicerie,3163.28,False
2025-04-17,LEVAL,Labay,106.5,False
2025-04-17,LEVAL,Le Caton,52.05,False
2025-04-17,LEVAL,Legami,5518.25,False
2025-04-17,LEVAL,Les Petites Dates,51.6,False
2025-04-17,LEVAL,Les Petits Zodiaques,284.0,False
2025-04-17,LEVAL,Lilliputiens,2469.94,False
2025-04-17,LEVAL,Little Dutch,529.65,False
2025-04-17,LEVAL,Little L,249.56,False
2025-04-17,LEVAL,MDS,36.94,False
2025-04-17,LEVAL,MISTER GADGET,21.6,False
2025-04-17,LEVAL,MOB,438.62,False
2025-04-17,LEVAL,Marc Vidal,176.4,False
2025-04-17,LEVAL,Marcel et Joachim,62.56,False
2025-04-17,LEVAL,Marky,199.68,False
2025-04-17,LEVAL,Martinelia,260.28,False
2025-04-17,LEVAL,Martinex,105.0,False
2025-04-17,LEVAL,Mercier,702.25,False
2025-04-17,LEVAL,Metalmorphose,796.31,False
2025-04-17,LEVAL,Micro,1425.17,False
2025-04-17,LEVAL,Milan,1559.51,False
2025-04-17,LEVAL,Minus Editions,464.95,False
2025-04-17,LEVAL,Monjour,254.9,False
2025-04-17,LEVAL,Nailmatic,2259.72,False
2025-04-17,LEVAL,Nathan,1690.39,False
2025-04-17,LEVAL,OMY,2772.06,False
2025-04-17,LEVAL,Ooly,184.85,False
2025-04-17,LEVAL,Ouate,143.38,False
2025-04-17,LEVAL,PEZ,69.91,False
2025-04-17,LEVAL,PLUS PLUS,801.66,False
2025-04-17,LEVAL,POMEA,868.02,False
2025-04-17,LEVAL,POPPIK,1046.58,False
2025-04-17,LEVAL,Papo,1122.73,False
2025-04-17,LEVAL,Party Deco,1617.93,False
2025-04-17,LEVAL,Petit Boum,640.62,False
2025-04-17,LEVAL,Petit Truc,113.9,False
2025-04-17,LEVAL,Piatnik,257.29,False
2025-04-17,LEVAL,Pieces & Peace,486.84,False
2025-04-17,LEVAL,Pixie Games,179.1,False
2025-04-17,LEVAL,Poule Party,1858.95,False
2025-04-17,LEVAL,Professor Puzzle,358.35,False
2025-04-17,LEVAL,Puzzle Michèle Wilson,34.0,False
2025-04-17,LEVAL,Quut,120.15,False
2025-04-17,LEVAL,Robotime,4606.36,False
2025-04-17,LEVAL,Rosajou,571.32,False
2025-04-17,LEVAL,Sam & Julia,588.28,False
2025-04-17,LEVAL,Sassi,200.27,False
2025-04-17,LEVAL,Sentosphère,1254.9,False
2025-04-17,LEVAL,So Family,634.19,False
2025-04-17,LEVAL,Souza,2423.74,False
2025-04-17,LEVAL,Studio Roof,850.0,False
2025-04-17,LEVAL,SuperPetit,1564.2,False
2025-04-17,LEVAL,Sycomore,894.55,False
2025-04-17,LEVAL,Tichoups,454.95,False
2025-04-17,LEVAL,Tossit,138.0,False
2025-04-17,LEVAL,Tourbillon,278.22,False
2025-04-17,LEVAL,Trixie,6185.46,False
2025-04-17,LEVAL,Tutti Frutti,1.5,False
2025-04-17,LEVAL,Ty,635.42,False
2025-04-17,LEVAL,Vilac,2167.58,False
2025-04-17,LEVAL,Yoto play,1236.27,False
2025-04-17,LEVAL,Yuko B,661.51,False
2025-04-17,STRA,ADG Diffusion,335.05,False
2025-04-17,STRA,AMSCAN,215.78,False
2025-04-17,STRA,Amadeus,12.99,False
2025-04-17,STRA,Amedeus les Petits,7.55,False
2025-04-17,STRA,Atelierbox,2101.57,False
2025-04-17,STRA,Auzou Editions,5600.66,False
2025-04-17,STRA,Ava & May,18.96,False
2025-04-17,STRA,BB & Co,902.66,False
2025-04-17,STRA,BD Kids,143.64,False
2025-04-17,STRA,BS Toys,182.93,False
2025-04-17,STRA,Bananagrams,37.0,False
2025-04-17,STRA,Bayard Jeunesse,1261.32,False
2025-04-17,STRA,Belle Lurette,234.8,False
2025-04-17,STRA,Biberon français,23.5,False
2025-04-17,STRA,Bibs,477.28,False
2025-04-17,STRA,Bioviva,1192.63,False
2025-04-17,STRA,BlackRock Games,704.9,False
2025-04-17,STRA,Bobballs,607.6,False
2025-04-17,STRA,Bonbonrama,417.35,False
2025-04-17,STRA,Buki,809.64,False
2025-04-17,STRA,Burago,103.2,False
2025-04-17,STRA,CMP,461.15,False
2025-04-17,STRA,COOK CONCEPT,15.0,False
2025-04-17,STRA,CRYSTAL ART,218.43,False
2025-04-17,STRA,Cartes d'Art,506.6,False
2025-04-17,STRA,Cello,8.74,False
2025-04-17,STRA,Chaks,312.45,False
2025-04-17,STRA,Chef Club,883.3,False
2025-04-17,STRA,Chillys,251.22,False
2025-04-17,STRA,Chocli,172.26,False
2025-04-17,STRA,Chupa Chups,21.59,False
2025-04-17,STRA,Clairefontaine,288.6,False
2025-04-17,STRA,Cloud B,378.0,False
2025-04-17,STRA,Crayon Rocks,47.61,False
2025-04-17,STRA,Crocodile Creek,16.36,False
2025-04-17,STRA,Dantoy,119.96,False
2025-04-17,STRA,Djeco,7188.35,False
2025-04-17,STRA,Dock & Bay,289.04,False
2025-04-17,STRA,Doudou & Cie,1447.44,False
2025-04-17,STRA,Dujardin,342.56,False
2025-04-17,STRA,Eat My Socks,103.6,False
2025-04-17,STRA,Edition Animées,11.38,False
2025-04-17,STRA,Erzi,1022.82,False
2025-04-17,STRA,Fizzy,4.2,False
2025-04-17,STRA,Frizzy Pazzy,9.45,False
2025-04-17,STRA,GRECH & CO.,663.11,False
2025-04-17,STRA,Gigamic,1215.38,False
2025-04-17,STRA,Glo Pals,173.04,False
2025-04-17,STRA,Globber,1613.65,False
2025-04-17,STRA,Graine Créative,4041.75,False
2025-04-17,STRA,Great Pretenders,27.0,False
2025-04-17,STRA,Grim'tout,191.1,False
2025-04-17,STRA,Grund,11.56,False
2025-04-17,STRA,HOME DECO FACTORY,84.7,False
2025-04-17,STRA,HOME DECO KIDS,66.5,False
2025-04-17,STRA,HelloHossy,954.15,False
2025-04-17,STRA,Helvetiq,296.83,False
2025-04-17,STRA,Hindbag,1080.72,False
2025-04-17,STRA,Histoire d'Ours,2591.26,False
2025-04-17,STRA,Histoire d'ours,45.9,False
2025-04-17,STRA,IELLO,384.59,False
2025-04-17,STRA,Ikita,183.26,False
2025-04-17,STRA,Inuwet,1983.69,False
2025-04-17,STRA,Jactal,91.57,False
2025-04-17,STRA,Janod,9548.12,False
2025-04-17,STRA,Jellycat,672.4,False
2025-04-17,STRA,JeuJura,244.92,False
2025-04-17,STRA,KIMANE,512.92,False
2025-04-17,STRA,Kaloo,1429.45,False
2025-04-17,STRA,Keel Toys,713.0,False
2025-04-17,STRA,Ki ET LA,142.65,False
2025-04-17,STRA,Kiddikutter,107.8,False
2025-04-17,STRA,Kids Concept,339.53,False
2025-04-17,STRA,Kidywolf,2896.97,False
2025-04-17,STRA,Kimane,142.04,False
2025-04-17,STRA,Kiub,210.81,False
2025-04-17,STRA,Kknekki,334.4,False
2025-04-17,STRA,Koziol,92.2,False
2025-04-17,STRA,L'Ours Français,204.24,False
2025-04-17,STRA,LA POULE QUI POND,66.45,False
2025-04-17,STRA,LIEWOOD,72.8,False
2025-04-17,STRA,La Petite Epicerie,3927.2,False
2025-04-17,STRA,La case de cousin Paul,305.8,False
2025-04-17,STRA,Labay,35.25,False
2025-04-17,STRA,Lamazuna,228.25,False
2025-04-17,STRA,Legami,6270.42,False
2025-04-17,STRA,Les Petites Dates,245.3,False
2025-04-17,STRA,Les Petits Zodiaques,444.0,False
2025-04-17,STRA,Life in a Bag,310.8,False
2025-04-17,STRA,Lilliputiens,3502.49,False
2025-04-17,STRA,Little Dutch,230.4,False
2025-04-17,STRA,Little L,150.7,False
2025-04-17,STRA,Lulu Copenhagen,182.5,False
2025-04-17,STRA,MISTER GADGET,158.45,False
2025-04-17,STRA,MOB,611.8,False
2025-04-17,STRA,Madame Stoltz,577.77,False
2025-04-17,STRA,Mango éditions,1177.39,False
2025-04-17,STRA,Marc Vidal,294.1,False
2025-04-17,STRA,Marcel et Joachim,93.32,False
2025-04-17,STRA,Martinelia,83.99,False
2025-04-17,STRA,Martinex,45.0,False
2025-04-17,STRA,Maïlou,303.32,False
2025-04-17,STRA,Mercier,702.99,False
2025-04-17,STRA,Metalmorphose,337.11,False
2025-04-17,STRA,Milan,1833.51,False
2025-04-17,STRA,Minikane,706.2,False
2025-04-17,STRA,Minus Editions,146.13,False
2025-04-17,STRA,Money Walkie,15.75,False
2025-04-17,STRA,Monjour,318.7,False
2025-04-17,STRA,Moonie,30.5,False
2025-04-17,STRA,Morphée,50.0,False
2025-04-17,STRA,My Little Day,190.22,False
2025-04-17,STRA,Nailmatic,647.07,False
2025-04-17,STRA,Namaki,91.01,False
2025-04-17,STRA,Nathan,1585.83,False
2025-04-17,STRA,Nobodinoz,231.92,False
2025-04-17,STRA,OMY,1891.26,False
2025-04-17,STRA,Ooly,264.58,False
2025-04-17,STRA,Ouate,645.57,False
2025-04-17,STRA,PEZ,70.8,False
2025-04-17,STRA,PLUS PLUS,654.74,False
2025-04-17,STRA,POMEA,1054.73,False
2025-04-17,STRA,POPPIK,525.07,False
2025-04-17,STRA,Pandacraft,45.0,False
2025-04-17,STRA,Paola Reina,170.81,False
2025-04-17,STRA,Papo,1672.98,False
2025-04-17,STRA,Party Deco,2093.51,False
2025-04-17,STRA,Petit Artichaut,6.75,False
2025-04-17,STRA,Petit Boum,389.08,False
2025-04-17,STRA,Petit Truc,46.9,False
2025-04-17,STRA,Piatnik,23.32,False
2025-04-17,STRA,Pieces & Peace,228.44,False
2025-04-17,STRA,Pierrot Gourmand,75.76,False
2025-04-17,STRA,Pixie Games,407.95,False
2025-04-17,STRA,Play&Go,45.0,False
2025-04-17,STRA,Poule Party,2044.05,False
2025-04-17,STRA,Quartier Libre,302.63,False
2025-04-17,STRA,Quut,433.12,False
2025-04-17,STRA,Respire,24.07,False
2025-04-17,STRA,Rice,20.28,False
2025-04-17,STRA,Robotime,5638.42,False
2025-04-17,STRA,Rockahula,269.87,False
2025-04-17,STRA,Rosajou,252.83,False
2025-04-17,STRA,SI SI La Paillette,5.3,False
2025-04-17,STRA,Sam & Julia,472.82,False
2025-04-17,STRA,Sassi,362.29,False
2025-04-17,STRA,Scoot and Ride,64.9,False
2025-04-17,STRA,Sentosphère,1161.87,False
2025-04-17,STRA,So Family,614.34,False
2025-04-17,STRA,Souza,1363.46,False
2025-04-17,STRA,Splash,11.36,False
2025-04-17,STRA,Studio Roof,321.25,False
2025-04-17,STRA,SuperPetit,995.59,False
2025-04-17,STRA,Sycomore,735.46,False
2025-04-17,STRA,THE CONCEPT FACTORY,25.5,False
2025-04-17,STRA,Tata Clairette,9.25,False
2025-04-17,STRA,Tichoups,1316.25,False
2025-04-17,STRA,Top Bright,149.27,False
2025-04-17,STRA,Tossit,120.75,False
2025-04-17,STRA,Tourbillon,262.74,False
2025-04-17,STRA,Trixie,9458.25,False
2025-04-17,STRA,Trolli,24.75,False
2025-04-17,STRA,Tutti Frutti,5.0,False
2025-04-17,STRA,Ty,634.8,False
2025-04-17,STRA,Vilac,7253.9,False
2025-04-17,STRA,Vissevasse,904.58,False
2025-04-17,STRA,Wurm,209.32,False
2025-04-17,STRA,Yoto play,628.16,False
2025-04-17,STRA,Yuko B,729.33,False
2025-04-17,VERS,ADG Diffusion,222.02,False
2025-04-17,VERS,AMSCAN,127.06,False
2025-04-17,VERS,Atelierbox,3875.79,False
2025-04-17,VERS,Auzou Editions,3790.09,False
2025-04-17,VERS,Ava & May,444.5,False
2025-04-17,VERS,BB & Co,603.11,False
2025-04-17,VERS,BD Kids,23.94,False
2025-04-17,VERS,BS Toys,170.34,False
2025-04-17,VERS,BT Chaps,11.02,False
2025-04-17,VERS,Bananagrams,27.75,False
2025-04-17,VERS,Bayard Jeunesse,756.76,False
2025-04-17,VERS,Belle Lurette,427.1,False
2025-04-17,VERS,Biberon français,151.8,False
2025-04-17,VERS,Bibs,99.16,False
2025-04-17,VERS,Bioviva,845.31,False
2025-04-17,VERS,BlackRock Games,378.7,False
2025-04-17,VERS,Bobballs,764.4,False
2025-04-17,VERS,Bonbonrama,532.53,False
2025-04-17,VERS,Buki,1140.29,False
2025-04-17,VERS,Burago,2.04,False
2025-04-17,VERS,CMP,557.95,False
2025-04-17,VERS,COOK CONCEPT,10.0,False
2025-04-17,VERS,Cartes d'Art,490.5,False
2025-04-17,VERS,Cello,12.42,False
2025-04-17,VERS,Chaks,298.68,False
2025-04-17,VERS,Chef Club,872.76,False
2025-04-17,VERS,Chillys,246.61,False
2025-04-17,VERS,Chocli,125.28,False
2025-04-17,VERS,Chupa Chups,35.19,False
2025-04-17,VERS,Clairefontaine,980.29,False
2025-04-17,VERS,Cloud B,400.0,False
2025-04-17,VERS,Cléopatre,416.88,False
2025-04-17,VERS,Crayon Rocks,51.66,False
2025-04-17,VERS,Crocodile Creek,18.0,False
2025-04-17,VERS,Cui Cui Soda,88.0,False
2025-04-17,VERS,Djeco,5941.24,False
2025-04-17,VERS,Dock & Bay,336.19,False
2025-04-17,VERS,Doudou & Cie,851.97,False
2025-04-17,VERS,Dujardin,369.12,False
2025-04-17,VERS,Eau Neuve,7.4,False
2025-04-17,VERS,Edition Animées,77.75,False
2025-04-17,VERS,En Cavale,50.4,False
2025-04-17,VERS,Erzi,821.38,False
2025-04-17,VERS,Fisura,91.2,False
2025-04-17,VERS,Fizzy,11.4,False
2025-04-17,VERS,Frizzy Pazzy,7.29,False
2025-04-17,VERS,GRECH & CO.,841.16,False
2025-04-17,VERS,Gigamic,1227.64,False
2025-04-17,VERS,Glo Pals,129.78,False
2025-04-17,VERS,Globber,1758.5,False
2025-04-17,VERS,Graine Créative,8688.77,False
2025-04-17,VERS,Grim'tout,208.44,False
2025-04-17,VERS,Grund,5.78,False
2025-04-17,VERS,HOME DECO FACTORY,1.95,False
2025-04-17,VERS,HOME DECO KIDS,38.0,False
2025-04-17,VERS,HelloHossy,866.7,False
2025-04-17,VERS,Helvetiq,227.53,False
2025-04-17,VERS,Hindbag,849.68,False
2025-04-17,VERS,Histoire d'Ours,2062.1,False
2025-04-17,VERS,Histoire d'ours,61.2,False
2025-04-17,VERS,IELLO,813.16,False
2025-04-17,VERS,Iello,35.62,False
2025-04-17,VERS,Ikita,102.09,False
2025-04-17,VERS,Inuwet,1962.34,False
2025-04-17,VERS,Jactal,73.62,False
2025-04-17,VERS,Janod,9094.78,False
2025-04-17,VERS,Jellycat,944.4,False
2025-04-17,VERS,KIMANE,1198.14,False
2025-04-17,VERS,Kaloo,1216.61,False
2025-04-17,VERS,Keel Toys,677.35,False
2025-04-17,VERS,Ki ET LA,1731.85,False
2025-04-17,VERS,Kiddikutter,77.0,False
2025-04-17,VERS,Kidywolf,2569.0,False
2025-04-17,VERS,Kimane,142.04,False
2025-04-17,VERS,Kiub,47.33,False
2025-04-17,VERS,Kknekki,234.3,False
2025-04-17,VERS,Koziol,93.15,False
2025-04-17,VERS,L'Ours Français,17.02,False
2025-04-17,VERS,LA POULE QUI POND,197.77,False
2025-04-17,VERS,LIEWOOD,151.2,False
2025-04-17,VERS,La Petite Epicerie,2607.17,False
2025-04-17,VERS,La case de cousin Paul,48.4,False
2025-04-17,VERS,Labay,117.9,False
2025-04-17,VERS,Lamazuna,1074.6,False
2025-04-17,VERS,Le Coq Toqué,3.4,False
2025-04-17,VERS,Legami,2983.12,False
2025-04-17,VERS,Les Petites Dates,51.6,False
2025-04-17,VERS,Les Petits Zodiaques,788.0,False
2025-04-17,VERS,Les minis mondes,138.2,False
2025-04-17,VERS,Lilliputiens,2100.08,False
2025-04-17,VERS,Little Dutch,440.55,False
2025-04-17,VERS,Little L,42.4,False
2025-04-17,VERS,Lulu Copenhagen,50.0,False
2025-04-17,VERS,MDS,15.11,False
2025-04-17,VERS,MISTER GADGET,142.05,False
2025-04-17,VERS,MOB,712.21,False
2025-04-17,VERS,Mango éditions,328.76,False
2025-04-17,VERS,Marc Vidal,32.4,False
2025-04-17,VERS,Marcel et Joachim,409.6,False
2025-04-17,VERS,Marky,107.52,False
2025-04-17,VERS,Martinelia,47.71,False
2025-04-17,VERS,Martinex,225.0,False
2025-04-17,VERS,Maïlou,16.1,False
2025-04-17,VERS,Mercier,756.03,False
2025-04-17,VERS,Metalmorphose,2154.2,False
2025-04-17,VERS,Milan,1353.63,False
2025-04-17,VERS,Minikane,20.0,False
2025-04-17,VERS,Minus Editions,384.57,False
2025-04-17,VERS,Monjour,836.4,False
2025-04-17,VERS,Moonie,68.04,False
2025-04-17,VERS,Morphée,150.0,False
2025-04-17,VERS,Moxie,376.2,False
2025-04-17,VERS,My Arcade,94.5,False
2025-04-17,VERS,My Little Day,54.1,False
